source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
"SD801A",0,SG_PASAR_INTRAOP_SURGERY,"AORTA, DESCENDING AORTIC ANEURYSM, EXCISION AND INSERTION OF GRAFT",4099180,,,,
"SD801H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, AORTIC/MITRAL VALVE LESIONS, BALLOON VALVULOPLASTY",4086760,,,,
"SD801V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN (LARGE), VARIOUS LESIONS, LIGATION",4139594,,,,
"SD802A",0,SG_PASAR_INTRAOP_SURGERY,"AORTA, RUPTURED ABDOMINAL AORTIC ANEURYSM, EXCISION AND INSERTION OF GRAFT",4052846,,,,
"SD802V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN (MAJOR), TRAUMA, REPAIR",4290670,,,,
"SD803A",0,SG_PASAR_INTRAOP_SURGERY,"AORTA, THORACO-ABDOMINAL ANEURYSM, EXCISION AND INSERTION OF GRAFT",4049675,,,,
"SD803H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, ARRHYTHMIA, IMPLANTABLE CARDIOVERTER DEFIBRILLATOR (ICD) IMPLANTATION",4201649,,,,
"SD803V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, ARTERIO-VENOUS FISTULA, DISSECTION AND LIGATION",4041194,,,,
"SD804A",0,SG_PASAR_INTRAOP_SURGERY,"AORTA, VARIOUS LESIONS, INSERTION/REMOVAL OF INTRA AORTIC BALLOON",4331380,,,,
"SD804V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARICOSITY, BILATERAL STRIPPING/EXCISION/MULTIPLE LIGATIONS",4119255,,,,
"SD805A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY (DISTAL EXTREMITY/DIGIT), VARIOUS LESIONS, MICROVASCULAR REPAIR",4311041,,,,
"SD805H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, CONGENITAL HEART DISEASE (COMPLEX), OPEN HEART SURGERY",4094240,,,,
"SD805V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARICOSITY, HIGH LIGATION AND COMPLETE STRIPPING/EXCISION OF LONG/LONG AND SHORT SAPHENOUS VEI",4237585,,,,
"SD806A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY (EXTREMITY), THROMBOSIS, ENDARTERECTOMY",4251929,,,,
"SD806H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, CONGENITAL HEART DISEASE, OPEN HEART SURGERY",4094240,,,,
"SD806V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARICOSITY, HIGH LIGATION AND COMPLETE STRIPPING/EXCISION OF SHORT SAPHENOUS VEIN",4322955,,,,
"SD807A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY (FEMORAL/ILIAC), THROMBOSIS, ENDARTERECTOMY",4040974,,,,
"SD807V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARICOSITY, HIGH LIGATION OF SHORT SAPHENOUS VEIN AT SAPHENO-POPLITEAL JUNCTION",4124737,,,,
"SD808A",0,SG_PASAR_INTRAOP_SURGERY,"Artery (Large), Various Lesions, Ligation ",4101470,,,,
"SD808H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, SIMPLE CONGENITAL OPEN-HEART SURGERY (ATRIAL SEPTAL DEFECT & VENTRICULAR SEPTAL DEFECT)",4199899,,,,
"SD808V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARICOSITY, MULTIPLE LIGATIONS WITH/WITHOUT LOCAL STRIPPING/EXCISION",4119255,,,,
"SD809A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY (MAJOR), ANEURYSM, EXCISION AND INSERTION OF GRAFT",4279918,,,,
"SD809V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARICOSITY, SUB-FASCIAL LIGATION OF SINGLE DEEP PERFORATOR",4205521,,,,
"SD810A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY (MAJOR), TRAUMA, REPAIR",4311041,,,,
"SD810H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, CORONARY DISEASE, CORONARY ANGIOPLASTY (TRANSLUMINAL), WITH/WITHOUT ANGIOCARDIOGRAPHY",4006788,,,,
"SD810V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, BYPASS/GRAFT",4168166,,,,
"SD811A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY (NECK AND EXTREMITIES), EMBOLISM, EMBOLECTOMY",4215779,,,,
"SD811H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, CORONARY ANGIOGRAPHY (SELECTIVE)",4142645,,,,
"SD811V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, INSERTION OF CENTRAL VENOUS LINE",37156341,,,,
"SD812A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY (OTHERS), THROMBOSIS, ENDARTERECTOMY",4251929,,,,
"SD812H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, CORONARY DISEASE, CORONARY ARTERY BYPASS GRAFT",4336464,,,,
"SD812V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, INTRA-ARTERIAL INFUSION OF ARTERIES OF NECK/THORAX/ABDOMEN",4239326,,,,
"SD813H",0,SG_PASAR_INTRAOP_SURGERY,"Heart, Coronary Artery Bypass Graft and Valve Surgery ",4336464,,,,
"SD813V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, LIGATION (INCLUDE REPAIR OF ARTIFICIAL ARTERIO-VENOUS FISTULA)",4139594,,,,
"SD814A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY (TRUNK), EMBOLISM, EMBOLECTOMY",4215779,,,,
"SD814H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, HEART BLOCK, REPLACEMENT OF TRANSVENOUS ELECTRODE",4235124,,,,
"SD814V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, SAPHENOL FEMORAL/ACCELO FEMORAL BYPASS GRAFT",4245040,,,,
"SD815A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, ARTERIO-VENOUS FISTULA (LARGE), EXCISION",4050416,,,,
"SD815V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN-PORTAL, PORTAL HYPERTENSION, BYPASS",2733789,,,,
"SD816A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, ARTERIO-VENOUS FISTULA (SMALL), EXCISION",4050416,,,,
"SD816H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, LEFT VENTRICULAR ANEURYSM, RESECTION WITHOUT CORONARY ARTERY BYPASS",4336908,,,,
"SD816V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARICOSITY, SUB-FASCIAL LIGATION OF MULTIPLE PERFORATOR (ENDOSCOPIC) ",4205521,,,,
"SD817A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, ARTERIO-VENOUS FISTULA, DISSECTION AND REPAIR WITH RESTORATION OF CONTINUITY",4296871,,,,
"SD817H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, PATENT DUCTUS ARTERIOSUS, LIGATION",4019226,,,,
"SD817V",0,SG_PASAR_INTRAOP_SURGERY,"VENA CAVA INFERIOR, VARIOUS LESIONS, PLICATION/LIGATION",4005845,,,,
"SD818A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, DEFECT, ARTERIAL PATCH GRAFT",4051032,,,,
"SD818H",0,SG_PASAR_INTRAOP_SURGERY,"Heart, Pericardial Disease, Pericardiectomy ",4142628,,,,
"SD819A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, TRAUMA/RESECTION, ARTERIAL ANASTOMOSIS",4048543,,,,
"SD819H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, PERICARDIAL EFFUSION, PARACENTESIS",4313285,,,,
"SD820A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, TRAUMA/RESECTION, MICRO-VASCULAR GRAFT",4022472,,,,
"SD820H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, PERICARDIAL EFFUSION, TRANSTHORACIC DRAINAGE",4050111,,,,
"SD821A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, ARTERIO-VENUOUS FISTULA CREATION",4101538,,,,
"SD821H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, PROXIMAL AORTIC ANEURYSM, AORTIC ROOT REPLACEMENT WITH CORONARY ARTERY REIMPLANTATION",4079730,,,,
"SD822A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, AXILLARY-FEMORAL/SUBCLAVIAN-FEMORAL BY-PASS",4226952,,,,
"SD823A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, BY-PASS/GRAFT",4020466,,,,
"SD823H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, PULMONARY VALVE LESIONS, BALLOON VALVULOPLASTY",4187102,,,,
"SD824A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, INTRA-ARTERIAL INFUSION",4239326,,,,
"SD824H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, VALVULAR DISEASE, OPEN HEART SURGERY",4094240,,,,
"SD825A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, INVASIVE BLOOD PRESSURE MEASUREMENT",4157325,,,,
"SD825H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, VALVULAR DISEASE, OPEN HEART SURGERY ON MORE THAN ONE VALVE/INVOLVING MORE THAN ONE CHAMBER",4094240,,,,
"SD826A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, LIGATION (INCLUDE REPAIR OF ARTIFICIAL ARTERIO-VENOUS FISTULA)",4271596,,,,
"SD826H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, VARIOUS LESIONS, ANEURYSMECTOMY AND/OR COMBINED VALVE REPLACEMENT AND/OR REPAIR AND CORONARY",4012930,,,,
"SD827A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, TRANSLUMINAL ARTERIOPLASTY",4184298,,,,
"SD828A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY-CAROTID, THROMBOSIS, ENDARTERECTOMY",4283095,,,,
"SD828H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, VARIOUS LESIONS, CARDIAC BIOPSY",4020359,,,,
"SD829A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY-PROFUNDA FEMORIS, STENOSIS, PROFUNDOPLASTY",4225210,,,,
"SD829H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, VARIOUS LESIONS, HEART TRANSPLANTATION",4137127,,,,
"SD830A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY-PULMONARY, PULMONARY EMBOLISM, PULMONARY EMBOLECTOMY USING CARDIOPULMONARY BYPASS",4296462,,,,
"SD830H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, VARIOUS LESIONS, LEFT HEART CATHETERISATION (DIRECT)",4195852,,,,
"SD833H",0,SG_PASAR_INTRAOP_SURGERY,"HEART/LUNG, VARIOUS LESIONS, CARDIOPULMONARY PERFUSION",4272324,,,,
"SD834H",0,SG_PASAR_INTRAOP_SURGERY,"HEART/LUNG, VARIOUS LESIONS, HEART AND LUNG TRANSPLANTATION",4138959,,,,
"SD835H",0,SG_PASAR_INTRAOP_SURGERY,"HEART-ATRIUM, ARRHYTHMIA, ARRHYTHMIA SURGERY",4051932,,,,
"SD836H",0,SG_PASAR_INTRAOP_SURGERY,"HEART-VENTRICLE, ARRHYTHMIA, ARRHYTHMIA SURGERY",4051932,,,,
"SD837A",0,SG_PASAR_INTRAOP_SURGERY,"Aorta, Abdominal Aortic Aneurysm, Endovascular Aneurysm Repair (EVAR)",40480196,,,,
"SD838A",0,SG_PASAR_INTRAOP_SURGERY,"AORTA, ABDOMINAL AORTIC ANEURYSM, ENDOVASCULAR ANEURYSM REPAIR (EVAR) ",40480196,,,,
"SD839A",0,SG_PASAR_INTRAOP_SURGERY,"AORTA, COARCTATION, ENDOVASCULAR STENT PLACEMENT",4181955,,,,
"SE700L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (AXILLARY), VARIOUS LESIONS, RADICAL EXCISION /CLEARANCE WITH OR WITHOUT SENTINEL LN BIOP",37161524,,,,
"SE701L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (AXILLARY), VARIOUS LESIONS, SENTINEL LN BIOPSY ONLY",4120963,,,,
"SE702L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (CERVICAL) - DEEP, VARIOUS LESIONS, BIOPSY",4120962,,,,
"SE703L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (CERVICAL) - SUPERFICIAL, VARIOUS LESIONS, BIOPSY",4179344,,,,
"SE704L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (CERVICAL), VARIOUS LESIONS, BLOCK DISSECTION BILATERAL 3 OR LESS LEVELS",4075296,,,,
"SE705L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (CERVICAL), VARIOUS LESIONS, BLOCK DISSECTION BILATERAL AT LEAST WITH ONE SIDE 4 TO 5 LEV",4075296,,,,
"SE706L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (CERVICAL), VARIOUS LESIONS, BLOCK DISSECTION UNILATERAL 4-5 LEVELS",4075296,,,,
"SE707L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (PELVIC) DISSECTION, LAPAROSCOPIC/OPEN",4122784,,,,
"SE708L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (SINGLE), VARIOUS LESIONS, EXCISION BIOPSY (MIS) (SE708L)",4145401,,,,
"SE711L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE, VARIOUS LESIONS, IMAGING GUIDED PERCUTANEOUS BIOPSY - DEEP (INTRA THORACIC / ABDOMINAL /",46270741,,,,
"SE712L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE, VARIOUS LESIONS, IMAGING GUIDED PERCUTANEOUS BIOPSY - SUPERFICIAL",37117303,,,,
"SE713L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE, VARIOUS LESIONS, BIOPSY",4071443,,,,
"SE714L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPHATICS AND SUBCUTANEOUS TISSUE, LYMPHEDEMA, MAJOR EXCISION AND GRAFTING",4120437,,,,
"SE715L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (CERVICAL), RADICAL WITH FLAP RECONSTRUCTION",37157276,,,,
"SE716L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (RETROPHARYNGEAL), BLOCK DISSECTION (OPEN/TRANSORAL)",4064257,,,,
"SE800L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (AXILLARY), VARIOUS LESIONS, LIMITED EXCISION/BIOPSY",4075136,,,,
"SE800M",0,SG_PASAR_INTRAOP_SURGERY,"MARROW, FOR VARIOUS LESIONS, HARVESTING & GRAFTING",4028623,,,,
"SE800S",0,SG_PASAR_INTRAOP_SURGERY,"SPLEEN, HYPERSPLENISM/MASSIVE ENLARGEMENT, SPLENECTOMY (LAPAROSCOPIC OR OPEN)",4125482,,,,
"SE801L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (AXILLARY), VARIOUS LESIONS, RADICAL EXCISION",4194967,,,,
"SE801M",0,SG_PASAR_INTRAOP_SURGERY,"MARROW, VARIOUS LESIONS, DIAGNOSTIC ASPIRATION",42872667,,,,
"SE802L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (CERVICAL), VARIOUS LESIONS, EXCISION BIOPSY",4145401,,,,
"SE802S",0,SG_PASAR_INTRAOP_SURGERY,"SPLEEN, TRAUMA, SPLENECTOMY",4125482,,,,
"SE803L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (CERVICAL), VARIOUS LESIONS, BLOCK DISSECTION UNILATERAL 1-3 LEVELS",4075296,,,,
"SE803S",0,SG_PASAR_INTRAOP_SURGERY,"SPLEEN, VARIOUS NON-TRAUMATIC LESIONS, SPLENECTOMY (LAPAROSCOPIC OR OPEN)",4182894,,,,
"SE804L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (CERVICAL), VARIOUS LESIONS, RADICAL BLOCK DISSECTION",4120957,,,,
"SE805L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (INGUINAL), VARIOUS LESIONS, LIMITED EXCISION",4066807,,,,
"SE806L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (INGUINAL), VARIOUS LESIONS, RADICAL EXCISION",4243049,,,,
"SE807L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (RETROPERITONEAL), VARIOUS LESIONS, LIMITED EXCISION",4269750,,,,
"SE809L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPH NODE (SINGLE), VARIOUS LESIONS, EXCISION BIOPSY",4145401,,,,
"SE810L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPHATICS (FACE & NECK), CYSTIC HYGROMA, EXCISION (LARGE)",4141927,,,,
"SE811L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPHATICS (FACE & NECK), CYSTIC HYGROMA, EXCISION (MODERATE)",4141927,,,,
"SE812L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPHATICS (FACE & NECK), CYSTIC HYGROMA, EXCISION (SMALL)",4141927,,,,
"SE814L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPHATICS, LYMPHANGIECTASIS, LIMITED EXCISION",4285742,,,,
"SE816L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPHATICS, LYMPHEDEMA, EXCISION (EXTENSIVE AND COMPLEX)",435839,,,,
"SE817L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPHATICS, LYMPHEDEMA, EXCISION (LARGE & DEEP SEATED)",435839,,,,
"SE818L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPHATICS, LYMPHEDEMA, EXCISION (LARGE)",435839,,,,
"SE819L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPHATICS, LYMPHEDEMA, EXCISION (MODERATE)",435839,,,,
"SE820L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPHATICS, LYMPHEDEMA, EXCISION (SMALL)",435839,,,,
"SE821L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPHATICS, LYMPHEDEMA, LYMPHO-VENOUS/LYMPHATICO-VENULAR ANASTOMOSES, UNILATERAL (MICROSURGERY)  (SE",44790499,,,,
"SE822L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPHATICS, LYMPHEDEMA, MAJOR EXCISION & GRAFTING",435839,,,,
"SE823L",0,SG_PASAR_INTRAOP_SURGERY,"LYMPHATICS, LYMPHEDEMA, THOMSON'S PROCEDURE",4180693,,,,
"SF001A",0,SG_PASAR_INTRAOP_SURGERY,"ABDOMINAL CAVITY, ADHESIONS (EXTENSIVE),LYSIS",4164907,,,,
"SF001G",0,SG_PASAR_INTRAOP_SURGERY,"GALL BLADDER, VARIOUS LESIONS, CHOLECYSTECTOMY",4242997,,,,
"SF003Y",0,SG_PASAR_INTRAOP_SURGERY,"COLONOSCOPY, FIBREOPTIC - WITH/WITHOUT BIOPSY",4249893,,,,
"SF006A",0,SG_PASAR_INTRAOP_SURGERY,"ABDOMINAL CAVITY, RECURRENT INTRA-ABDOMINAL TUMOR, RESECTION",4308719,,,,
"SF006R",0,SG_PASAR_INTRAOP_SURGERY,"RECTUM, TUMOR, ANTERIOR RESECTION/ABDOMINO-PERINEAL RESECTION WITH/WITH",4166855,,,,
"SF009A",0,SG_PASAR_INTRAOP_SURGERY,"ABDOMINAL CAVITY, VARIOUS LESIONS, LAPAROTOMY (EXPLORATORY)",4253523,,,,
"SF010A",0,SG_PASAR_INTRAOP_SURGERY,"ABDOMINAL CAVITY, VARIOUS LESIONS, LAPAROTOMY INCLUDING COLOSTOMY/ENTER",4162987,,,,
"SF011A",0,SG_PASAR_INTRAOP_SURGERY,"ABDOMINAL CAVITY, VARIOUS LESIONS, LAPAROTOMY NOT CLASSIFIED ELSEWHERE",4141922,,,,
"SF102Y",0,SG_PASAR_INTRAOP_SURGERY,"ESOPHAGOSCOPY, GASTROSCOPY, DUODENOSCOPY WITH/WITHOUT BIOPSY",40485932,,,,
"SF106Y",0,SG_PASAR_INTRAOP_SURGERY,"PERITONEOSCOPY",4251314,,,,
"SF108L",0,SG_PASAR_INTRAOP_SURGERY,"LIVER, VARIOUS LESIONS, LOBECTOMY (3-4 SEGMENTS)",4312613,,,,
"SF203S",0,SG_PASAR_INTRAOP_SURGERY,"SMALL BOWEL, VARIOUS LESIONS, RESECTION",4030148,,,,
"SF306S",0,SG_PASAR_INTRAOP_SURGERY,"STOMACH, TUMOR/ULCER, GASTROJEJUNOSTOMY",4171187,,,,
"SF309S",0,SG_PASAR_INTRAOP_SURGERY,"STOMACH, VARIOUS LESIONS, PARTIAL/SUBTOTAL GASTRECTOMY",4174035,,,,
"SF310S",0,SG_PASAR_INTRAOP_SURGERY,"STOMACH, VARIOUS LESIONS, TOTAL/PROXIMAL GASTRECTOMY WITH/WITHOUT SPLEN",4021544,,,,
"SF700A",0,SG_PASAR_INTRAOP_SURGERY,"ABDOMEN, VARIOUS LESIONS, EXPLORATORY LAPAROTOMY",4253523,,,,
"SF700B",0,SG_PASAR_INTRAOP_SURGERY,"BILE DUCT, CHOLEDOCHAL CYST, EXCISION",4280083,,,,
"SF700D",0,SG_PASAR_INTRAOP_SURGERY,"BOWELS, SINGLE/DOUBLE BALLOON ENTEROSCOPY - DIAGNOSTIC",44804967,,,,
"SF700E",0,SG_PASAR_INTRAOP_SURGERY,"ESOPHAGUS/STOMACH, GASTROSCOPY AND DILATATION",4170946,,,,
"SF700G",0,SG_PASAR_INTRAOP_SURGERY,"GALLBLADDER, CHOLECYSTITIS, IMAGING GUIDED PERCUTANEOUS CHOLECYSTOSTOMY",46270725,,,,
"SF700I",0,SG_PASAR_INTRAOP_SURGERY,"INTESTINE/STOMACH, UPPER GI ENDO WITH POLYPECTOMY/ REM OF FOREIGN BODY/DIATHERMY OF BLEEDING LESIONS",40489317,,,,
"SF700L",0,SG_PASAR_INTRAOP_SURGERY,"LIVER TRANSPLANT, DONATION (CADAVERIC DONOR)",4344636,,,,
"SF700R",0,SG_PASAR_INTRAOP_SURGERY,"RECTUM, PERINEAL RECTOSIGMOIDECTOMY FOR RECTAL PROLAPSE",4181584,,,,
"SF700S",0,SG_PASAR_INTRAOP_SURGERY,"SACRAL NERVE STIMULATION",4219311,,,,
"SF701A",0,SG_PASAR_INTRAOP_SURGERY,"ABDOMEN / PELVIS, CATHETER BLOCKAGE, IMAGING GUIDED CATHETER CHANGE / CATHETER ADJUSTMENT / CHECK TU",4078442,,,,
"SF701B",0,SG_PASAR_INTRAOP_SURGERY,"BILE DUCTS, CATHETER BLOCKAGE, IMAGING GUIDED CATHETER CHANGE / CATHETER ADJUSTMENT / CHECK CHOLANGI",4340244,,,,
"SF701C",0,SG_PASAR_INTRAOP_SURGERY,"COLON, ANTERIOR RESECTION (MIS)",4166855,,,,
"SF701CLA",0,SG_PASAR_INTRAOP_SURGERY,"COLON, ANTERIOR RESECTION (OPEN OR LAPAROSCOPIC) (FOR CGH USE ONLY)(SF701CLA)",44807929,,,,
"SF701D",0,SG_PASAR_INTRAOP_SURGERY,"BOWELS, SINGLE/DOUBLE BALLOON ENTERSCOPY - THERAPEUTIC",4123735,,,,
"SF701E",0,SG_PASAR_INTRAOP_SURGERY,"ESOPHAGUS, ACHALASIA, CARDIOMYOTOMY (LAPAROSCOPIC)",46270896,,,,
"SF701G",0,SG_PASAR_INTRAOP_SURGERY,"GALLBLADDER, TUMOUR, RADICAL CHOLECYSTECTOMY WITH SEGMENT 4B AND 5 LIVER RESECTION AND RADICAL LYMPH",4067672,,,,
"SF701I",0,SG_PASAR_INTRAOP_SURGERY,"INTESTINE/STOMACH, UPPER GI ENDOSCOPY WITH / WITHOUT BIOPSY",4297516,,,,
"SF701L",0,SG_PASAR_INTRAOP_SURGERY,"LIVER TRANSPLANT, DONATION (LIVE DONOR)",44809584,,,,
"SF701M",0,SG_PASAR_INTRAOP_SURGERY,"MOUTH, FRENAL ATTACHMENT, RELEASE",4124391,,,,
"SF701P",0,SG_PASAR_INTRAOP_SURGERY,"PANCREAS, TRANSPLANT (DONATION - CADAVERIC DONOR)",4266668,,,,
"SF701R",0,SG_PASAR_INTRAOP_SURGERY,"RECTUM, RESECTION - RECTOPEXY FOR RECTAL PROLAPSE (OPEN OR LAPARASCOPIC)",4010018,,,,
"SF701S",0,SG_PASAR_INTRAOP_SURGERY,"STOMACH, GASTROESOPHAGEAL REFLUX, FUNDOPLICATION, MIS/OPEN WITH/WITHOUT GASTROTOMY (SF701S)",1242868,,,,
"SF701T",0,SG_PASAR_INTRAOP_SURGERY,"TOOTH, UNERUPTED/PARTIALLY ERUPTED/IMPACTED, SURGICAL EXPOSURE (SF701T)",4247009,,,,
"SF702A",0,SG_PASAR_INTRAOP_SURGERY,"ABDOMEN / PELVIS, VARIOUS LESIONS, IMAGING GUIDED PERCUTANEOUS BIOPSY",46273676,,,,
"SF702B",0,SG_PASAR_INTRAOP_SURGERY,"BILE DUCTS, STRICTURE, PERCUTANEOUS TRANSHEPATIC BALLOON DILATATION",4137681,,,,
"SF702C",0,SG_PASAR_INTRAOP_SURGERY,"COLON, COLONOSCOPY (DIAGNOSTIC), FIBREOPTIC WITH/WITHOUT BIOPSY",37163368,,,,
"SF702D",0,SG_PASAR_INTRAOP_SURGERY,"DUODENUM, TUMOUR, PANCREAS PRESERVING DUODENECTOMY WITH RECONSTRUCTION OF AMPULLA",4252245,,,,
"SF702G",0,SG_PASAR_INTRAOP_SURGERY,"GALLBLADDER, TU, RAD CHOLECYSTECTOMY WITH SEG 4B AND 5 LIVER RESECTION AND RAD LA AND CHOLEDOCHECTOM",4232393,,,,
"SF702L",0,SG_PASAR_INTRAOP_SURGERY,"LIVER TRANSPLANT, RECIPIENT",4076862,,,,
"SF702M",0,SG_PASAR_INTRAOP_SURGERY,"MOUTH, INTRA ORAL TUMOUR RADICAL EXCISION WITH RESECTION OF MANDIBLE AND BILATERAL NECK DISSECTION",37207412,,,,
"SF702S",0,SG_PASAR_INTRAOP_SURGERY,"STOMACH, OBESITY, GASTRIC BANDING (LAPAROSCOPIC)",4190525,,,,
"SF702T",0,SG_PASAR_INTRAOP_SURGERY,"TOOTH, UNERUPTED/PARTIALLY ERUPTED/IMPACTED, SURGICAL EXPOSURE AND BONDING FOR TRACTION AND ASSISTED",4247009,,,,
"SF703A",0,SG_PASAR_INTRAOP_SURGERY,"ABDOMEN, LAPAROSCOPY, DIAGNOSTIC",4251314,,,,
"SF703C",0,SG_PASAR_INTRAOP_SURGERY,"COLON, COLONOSCOPY (SCREENING), FIBREOPTIC WITH/WITHOUT BIOPSY",40480729,,,,
"SF703E",0,SG_PASAR_INTRAOP_SURGERY,"ESOPHAGUS, MOTILITY DISORDER, LONG MYOTOMY (THORACOSCOPIC/OPEN)",4123742,,,,
"SF703G",0,SG_PASAR_INTRAOP_SURGERY,"GALLBLADDER, VARIOUS LESIONS, CHOLECYSTECTOMY AND REPAIR OF CHOLECYSTO-ENTERIC/ CHOLECYSTO-CHOLEDOCH",4272502,,,,
